OID_,OBJECTID,GEO_ID,TYPE_DESC,SCODE_NAME,LCODE_NAME,NAME
360,437,437.000000000000000,CGSP, ,3066,WEST HIGHLAND CREEK WATERCOURSE
361,438,438.000000000000000,CGSP, ,3017,CITY WIDE OPEN SPACE
362,440,440.000000000000000,CGSP, ,3017,CITY WIDE OPEN SPACE
363,441,441.000000000000000,CGSP, ,3066,WEST HIGHLAND CREEK WATERCOURSE
364,442,442.000000000000000,CGSP, ,3017,CITY WIDE OPEN SPACE
365,910,910.000000000000000,CGSP, ,5003,DONALDA CLUB
366,911,911.000000000000000,CGSP, ,5012,SCARBORO GOLF AND COUNTRY CLUB
367,849,849.000000000000000,CGSP, ,355117,HTO PARK WEST
368,1632,1632.000000000000000,CGSP, ,355094,LOWER DON PARKLANDS
369,1633,1633.000000000000000,CGSP, ,2020,HUMBER RIVER WATERCOURSE
370,1096,1096.000000000000000,CGSP, ,3010,SCARBOROUGH HYDRO GREEN SPACE
371,1134,1134.000000000000000,CGSP, ,3006,NORTH YORK HYDRO GREEN SPACE
372,1070,1070.000000000000000,CGSP, ,355346,ROUGE PARK
373,1625,1625.000000000000000,CGSP, ,354665,CRUICKSHANK PARK
374,1700,1700.000000000000000,CGSP, ,354943,HUMBER BAY PROMENADE PARK
375,294,294.000000000000000,CGSP, ,3050,PUBLIC ACCESS PROPERTY
376,1645,1645.000000000000000,CGSP, ,2021,LAKEFRONT OPEN LANDS
377,1646,1646.000000000000000,CGSP, ,2021,LAKEFRONT OPEN LANDS
378,1647,1647.000000000000000,CGSP, ,2021,LAKEFRONT OPEN LANDS
379,1648,1648.000000000000000,CGSP, ,2021,LAKEFRONT OPEN LANDS
380,930,930.000000000000000,CGSP, ,5007,LAMBTON GOLF AND COUNTRY CLUB
381,931,931.000000000000000,CGSP, ,5006,ISLINGTON GOLF CLUB
382,4308604,59842.000000000000000,CGSP,59842,59842,TRCA LANDS ( 81)
383,933,933.000000000000000,CGSP, ,5008,MARKLAND WOOD GOLF CLUB
384,1331,1331.000000000000000,CGSP, ,3026,CITY WIDE OPEN SPACE
385,850,850.000000000000000,CGSP, ,355117,HTO PARK WEST
386,1071,1071.000000000000000,CGSP, ,355346,ROUGE PARK
387,1072,1072.000000000000000,CGSP, ,355346,ROUGE PARK
388,1073,1073.000000000000000,CGSP, ,355346,ROUGE PARK
389,1076,1076.000000000000000,CGSP, ,355346,ROUGE PARK
390,1077,1077.000000000000000,CGSP, ,355346,ROUGE PARK
391,1410,1410.000000000000000,CGSP, ,354179,WOBURN PARK - NORTH YORK
392,1411,1411.000000000000000,CGSP, ,3003,BLACK CREEK WATERCOURSE
393,1550,1550.000000000000000,CGSP, ,2028,TOWNLINE CHURCH CEMETERY
394,1656,1656.000000000000000,CGSP, ,2020,HUMBER RIVER WATERCOURSE
395,1657,1657.000000000000000,CGSP, ,353450,PARK DRIVE RESERVATION LANDS
396,1332,1332.000000000000000,CGSP, ,3026,CITY WIDE OPEN SPACE
397,1333,1333.000000000000000,CGSP, ,3026,CITY WIDE OPEN SPACE
398,1350,1350.000000000000000,CGSP, ,3026,CITY WIDE OPEN SPACE
399,1360,1360.000000000000000,CGSP, ,3026,CITY WIDE OPEN SPACE
400,706,706.000000000000000,CGSP, ,3017,CITY WIDE OPEN SPACE
401,707,707.000000000000000,CGSP, ,3017,CITY WIDE OPEN SPACE
402,708,708.000000000000000,CGSP, ,3017,CITY WIDE OPEN SPACE
403,712,712.000000000000000,CGSP, ,3017,CITY WIDE OPEN SPACE
404,1586,1586.000000000000000,CGSP, ,355170,MOCCASIN TRAIL PARK
405,1587,1587.000000000000000,CGSP, ,354465,SYLVAN PARK - GATES GULLY
406,1588,1588.000000000000000,CGSP, ,2003,BAYVIEW / LAWRENCE GREENS
407,1589,1589.000000000000000,CGSP, ,354465,SYLVAN PARK - GATES GULLY
408,9,9.000000000000000,CGSP, ,4016,BATHURST LAWN MEMORIAL PARK
409,10,10.000000000000000,CGSP, ,4016,BATHURST LAWN MEMORIAL PARK
410,11,11.000000000000000,CGSP, ,4017,KNOX UNITED CHURCH CEMETERY
411,12,12.000000000000000,CGSP, ,4018,WESLEYAN CEMETERY
412,13,13.000000000000000,CGSP, ,4019,WESTMINSTER MEMORIAL GARDENS
413,14,14.000000000000000,CGSP, ,4020,BETH TZEDEC MEMORIAL PARK
414,16,16.000000000000000,CGSP, ,4022,TOWNLINE CHURCH CEMETERY
415,498,498.000000000000000,CGSP, ,3041,MASSEY CREEK RAVINE
416,501,501.000000000000000,CGSP, ,354481,TRUDELLE PARK
417,503,503.000000000000000,CGSP, ,3017,CITY WIDE OPEN SPACE
418,548,548.000000000000000,CGSP, ,354391,JEANETTE PARK
419,550,550.000000000000000,CGSP, ,3017,CITY WIDE OPEN SPACE
420,714,714.000000000000000,CGSP, ,3017,CITY WIDE OPEN SPACE
421,715,715.000000000000000,CGSP, ,3017,CITY WIDE OPEN SPACE
422,716,716.000000000000000,CGSP, ,3045,NORDHEIMER RAVINE
423,718,718.000000000000000,CGSP, ,3017,CITY WIDE OPEN SPACE
424,719,719.000000000000000,CGSP, ,3017,CITY WIDE OPEN SPACE
425,677,677.000000000000000,CGSP, ,3017,CITY WIDE OPEN SPACE
426,678,678.000000000000000,CGSP, ,3017,CITY WIDE OPEN SPACE
427,682,682.000000000000000,CGSP, ,3012,CEDARVALE RAVINE
428,683,683.000000000000000,CGSP, ,355094,LOWER DON PARKLANDS
429,75,75.000000000000000,CGSP, ,355346,ROUGE PARK
430,135,135.000000000000000,CGSP, ,3064,TORONTO ZOO
431,146,146.000000000000000,CGSP, ,3017,CITY WIDE OPEN SPACE
432,152,152.000000000000000,CGSP, ,3024,EAST HIGHLAND CREEK WATERCOURSE
433,1670,1670.000000000000000,CGSP, ,2020,HUMBER RIVER WATERCOURSE
434,1671,1671.000000000000000,CGSP, ,2020,HUMBER RIVER WATERCOURSE
435,1672,1672.000000000000000,CGSP, ,2020,HUMBER RIVER WATERCOURSE
436,1673,1673.000000000000000,CGSP, ,2020,HUMBER RIVER WATERCOURSE
437,1674,1674.000000000000000,CGSP, ,354182,WOODBINE BEACH PARK
438,552,552.000000000000000,CGSP, ,3017,CITY WIDE OPEN SPACE
439,612,612.000000000000000,CGSP, ,3058,TAYLOR CREEK RAVINE
440,1658,1658.000000000000000,CGSP, ,2020,HUMBER RIVER WATERCOURSE
441,1660,1660.000000000000000,CGSP, ,2020,HUMBER RIVER WATERCOURSE
442,1212,1212.000000000000000,CGSP, ,3006,NORTH YORK HYDRO GREEN SPACE
443,1649,1649.000000000000000,CGSP, ,2020,HUMBER RIVER WATERCOURSE
444,390,390.000000000000000,CGSP, ,3017,CITY WIDE OPEN SPACE
445,57,57.000000000000000,CGSP, ,4001,PROSPECT CEMETERY
446,58,58.000000000000000,CGSP, ,4002,STONEHOUSE BURYING GROUND
447,59,59.000000000000000,CGSP, ,4003,ST. JOHN'S NORWAY CEMETERY
448,61,61.000000000000000,CGSP, ,4045,LAMBTON MILLS CEMETERY
449,63,63.000000000000000,CGSP, ,4052,RICHVIEW MEMORIAL CEMETERY
450,64,64.000000000000000,CGSP, ,4057,TORONTO NECROPOLIS
451,65,65.000000000000000,CGSP, ,4049,PAPE AVENUE CEMETERY
452,67,67.000000000000000,CGSP, ,4050,PARK LAWN CEMETERY
453,69,69.000000000000000,CGSP, ,4051,RENFORTH BAPTIST CEMETERY
454,1675,1675.000000000000000,CGSP, ,354890,HAMPSHIRE HEIGHTS PARK
455,1676,1676.000000000000000,CGSP, ,2020,HUMBER RIVER WATERCOURSE
456,1267,1267.000000000000000,CGSP, ,354156,BLANTYRE PARK
457,1504,1504.000000000000000,CGSP, ,355346,ROUGE PARK
458,1465,1465.000000000000000,CGSP, ,354875,GREENFIELD PARK
459,1621,1621.000000000000000,CGSP, ,354045,TAYLOR CREEK PARK
460,1554,1554.000000000000000,CGSP, ,2024,PIONEER CREEK VILLAGE
461,777,777.000000000000000,CGSP, ,3017,CITY WIDE OPEN SPACE
462,778,778.000000000000000,CGSP, ,3017,CITY WIDE OPEN SPACE
463,780,780.000000000000000,CGSP, ,3017,CITY WIDE OPEN SPACE
464,785,785.000000000000000,CGSP, ,354986,JESSE KETCHUM PARK
465,791,791.000000000000000,CGSP, ,350310,ROCKCLIFFE YARD
466,721,721.000000000000000,CGSP, ,3017,CITY WIDE OPEN SPACE
467,465,465.000000000000000,CGSP, ,3017,CITY WIDE OPEN SPACE
468,551,551.000000000000000,CGSP, ,3017,CITY WIDE OPEN SPACE
469,567,567.000000000000000,CGSP, ,3017,CITY WIDE OPEN SPACE
470,680,680.000000000000000,CGSP, ,3037,LAKEFRONT OPEN LANDS
471,38,38.000000000000000,CGSP, ,4060,RESTHAVEN MEMORIAL GARDENS
472,39,39.000000000000000,CGSP, ,4037,SHARON CEMETERY
473,861,861.000000000000000,CGSP, ,3017,CITY WIDE OPEN SPACE
474,862,862.000000000000000,CGSP, ,3017,CITY WIDE OPEN SPACE
475,864,864.000000000000000,CGSP, ,3017,CITY WIDE OPEN SPACE
476,865,865.000000000000000,CGSP, ,3017,CITY WIDE OPEN SPACE
477,867,867.000000000000000,CGSP, ,3017,CITY WIDE OPEN SPACE
478,869,869.000000000000000,CGSP, ,3017,CITY WIDE OPEN SPACE
479,871,871.000000000000000,CGSP, ,3026,ETOBICOKE CREEK RAVINE
480,872,872.000000000000000,CGSP, ,3060,TORONTO ISLANDS - MUGGS ISLAND PARK
481,1507,1507.000000000000000,CGSP, ,355346,ROUGE PARK
482,1413,1413.000000000000000,CGSP, ,3018,NORTH YORK HYDRO GREEN SPACE
483,1414,1414.000000000000000,CGSP, ,355062,LEONARD LINTON PARK
484,722,722.000000000000000,CGSP, ,3050,PUBLIC ACCESS PROPERTY
485,724,724.000000000000000,CGSP, ,3054,ROYAL WOODBINE GOLF CLUB
486,726,726.000000000000000,CGSP, ,3017,CITY WIDE OPEN SPACE
487,727,727.000000000000000,CGSP, ,3017,CITY WIDE OPEN SPACE
488,896,896.000000000000000,CGSP, ,354066,TORONTO ISLANDS - ISLAND PARK
489,897,897.000000000000000,CGSP, ,3017,CITY WIDE OPEN SPACE
490,40,40.000000000000000,CGSP, ,4038,MOUNT HOPE CATHOLIC CEMETERY
491,41,41.000000000000000,CGSP, ,4039,ST. AUGUSTINE'S SEMINARY CEMETERY
492,686,686.000000000000000,CGSP, ,3037,LAKEFRONT OPEN LANDS
493,688,688.000000000000000,CGSP, ,355011,KEELESDALE SOUTH PARK
494,800,800.000000000000000,CGSP, ,3017,CITY WIDE OPEN SPACE
495,889,889.000000000000000,CGSP, ,3063,TORONTO ISLANDS - SOUTH ISLAND PARK
496,890,890.000000000000000,CGSP, ,354066,TORONTO ISLANDS - ISLAND PARK
497,875,875.000000000000000,CGSP, ,3060,TORONTO ISLANDS - MUGGS ISLAND PARK
498,877,877.000000000000000,CGSP, ,3062,TORONTO ISLANDS - SNAKE ISLAND PARK
499,4310642,31507.000000000000000,CGSP,31507,31507,PAM McCONNELL AQUATIC CENTRE - Building Grounds
500,1698,1698.000000000000000,CGSP, ,2022,MIMICO CREEK RAVINE
501,1701,1701.000000000000000,CGSP, ,2009,ETOBICOKE CREEK RAVINE
502,1124,1124.000000000000000,CGSP, ,3010,SCARBOROUGH HYDRO GREEN SPACE
503,1125,1125.000000000000000,CGSP, ,3010,SCARBOROUGH HYDRO GREEN SPACE
504,28,28.000000000000000,CGSP, ,4028,ZION WEXFORD CEMETERY
505,29,29.000000000000000,CGSP, ,4029,YORK MILLS BAPTIST CHURCH CEMETERY
506,30,30.000000000000000,CGSP, ,4030,WASHINGTON METHODIST CHURCH CEMETERY
507,898,898.000000000000000,CGSP, ,354066,TORONTO ISLANDS - ISLAND PARK
508,899,899.000000000000000,CGSP, ,3017,CITY WIDE OPEN SPACE
509,900,900.000000000000000,CGSP, ,3017,CITY WIDE OPEN SPACE
510,901,901.000000000000000,CGSP, ,354581,MIMICO WATERFRONT PARK
511,902,902.000000000000000,CGSP, ,3017,CITY WIDE OPEN SPACE
512,1651,1651.000000000000000,CGSP, ,2020,HUMBER RIVER WATERCOURSE
513,260,260.000000000000000,CGSP, ,3017,CITY WIDE OPEN SPACE
514,1526,1526.000000000000000,CGSP, ,2027,TORONTO ZOO
515,1555,1555.000000000000000,CGSP, ,354738,EAST DON PARKLAND
516,1662,1662.000000000000000,CGSP, ,353507,BLOOR ST E - OPEN GREEN SPACE
517,1663,1663.000000000000000,CGSP, ,2010,FALLINGBROOK ROAD SLOPES
518,1664,1664.000000000000000,CGSP, ,2020,HUMBER RIVER WATERCOURSE
519,1665,1665.000000000000000,CGSP, ,352212,SCARLETT WOODS GOLF COURSE
520,1666,1666.000000000000000,CGSP, ,2010,FALLINGBROOK ROAD SLOPES
521,32,32.000000000000000,CGSP, ,4032,MCCOWAN ROAD CEMETERY
522,35,35.000000000000000,CGSP, ,4034,BETHEL CEMETERY
523,36,36.000000000000000,CGSP, ,4035,HOLY BLOSSOM MEMORIAL PARK
524,1618,1618.000000000000000,CGSP, ,354734,E.T. SETON PARK
525,1619,1619.000000000000000,CGSP, ,354262,CRAWFORD - JONES MEMORIAL PARK
526,1620,1620.000000000000000,CGSP, ,354045,TAYLOR CREEK PARK
527,1622,1622.000000000000000,CGSP, ,355375,SCARBOROUGH BLUFFS PARK
528,1623,1623.000000000000000,CGSP, ,355376,SCARBOROUGH HEIGHTS PARK
529,924,924.000000000000000,CGSP, ,5015,THE TORONTO HUNT
530,1638,1638.000000000000000,CGSP, ,2020,HUMBER RIVER WATERCOURSE
531,4309522,605.000000000000000,CGSP,605,605,LANGHOLM PARK
532,286,286.000000000000000,CGSP, ,3024,EAST HIGHLAND CREEK WATERCOURSE
533,49,49.000000000000000,CGSP, ,4054,SANCTUARY PARK CEMETERY
534,50,50.000000000000000,CGSP, ,4053,RIVERSIDE CEMETERY
535,51,51.000000000000000,CGSP, ,4048,MOUNT PLEASANT CEMETERY
536,52,52.000000000000000,CGSP, ,4001,PROSPECT CEMETERY
537,53,53.000000000000000,CGSP, ,4006,DON MILLS UNITED CHURCH CEMETERY
538,23,23.000000000000000,CGSP, ,4024,FOREST LAWN MAUSOLEUM
539,24,24.000000000000000,CGSP, ,4007,PINE RIDGE CEMETERY
540,26,26.000000000000000,CGSP, ,4026,GLENDALE MEMORIAL GARDENS
541,1572,1572.000000000000000,CGSP, ,354879,GUILD PARK AND GARDENS
542,925,925.000000000000000,CGSP, ,5011,ROYAL WOODBINE GOLF CLUB
543,54,54.000000000000000,CGSP, ,4061,ST JOHN'S CEMETERY ON THE HUMBER
544,55,55.000000000000000,CGSP, ,4001,PROSPECT CEMETERY
545,56,56.000000000000000,CGSP, ,4056,ST. MICHAEL'S CEMETERY
546,27,27.000000000000000,CGSP, ,4027,ST. JOHN'S YORK MILLS CEMETERY
547,878,878.000000000000000,CGSP, ,3044,MIMICO CREEK RAVINE
548,880,880.000000000000000,CGSP, ,3061,TORONTO ISLANDS - NORTH ISLAND PARK
549,881,881.000000000000000,CGSP, ,3061,TORONTO ISLANDS - NORTH ISLAND PARK
550,1517,1517.000000000000000,CGSP, ,2027,TORONTO ZOO
551,1635,1635.000000000000000,CGSP, ,2021,LAKEFRONT OPEN LANDS
552,1637,1637.000000000000000,CGSP, ,355094,LOWER DON PARKLANDS
553,866,866.000000000000000,CGSP, ,3017,CITY WIDE OPEN SPACE
554,730,730.000000000000000,CGSP, ,3017,CITY WIDE OPEN SPACE
555,731,731.000000000000000,CGSP, ,355094,LOWER DON PARKLANDS
556,732,732.000000000000000,CGSP, ,3017,CITY WIDE OPEN SPACE
557,733,733.000000000000000,CGSP, ,355094,LOWER DON PARKLANDS
558,735,735.000000000000000,CGSP, ,355094,LOWER DON PARKLANDS
559,737,737.000000000000000,CGSP, ,3017,CITY WIDE OPEN SPACE
560,738,738.000000000000000,CGSP, ,3017,CITY WIDE OPEN SPACE
561,739,739.000000000000000,CGSP, ,355094,LOWER DON PARKLANDS
562,740,740.000000000000000,CGSP, ,355094,LOWER DON PARKLANDS
563,741,741.000000000000000,CGSP, ,355094,LOWER DON PARKLANDS
564,743,743.000000000000000,CGSP, ,355094,LOWER DON PARKLANDS
565,852,852.000000000000000,CGSP, ,355426,SOUTH HUMBER PARK
566,853,853.000000000000000,CGSP, ,3017,CITY WIDE OPEN SPACE
567,855,855.000000000000000,CGSP, ,3017,CITY WIDE OPEN SPACE
568,883,883.000000000000000,CGSP, ,3044,MIMICO CREEK RAVINE
569,886,886.000000000000000,CGSP, ,3063,TORONTO ISLANDS - SOUTH ISLAND PARK
570,1127,1127.000000000000000,CGSP, ,3010,SCARBOROUGH HYDRO GREEN SPACE
571,1652,1652.000000000000000,CGSP, ,352212,SCARLETT WOODS GOLF COURSE
572,1653,1653.000000000000000,CGSP, ,352212,SCARLETT WOODS GOLF COURSE
573,760,760.000000000000000,CGSP, ,3017,CITY WIDE OPEN SPACE
574,746,746.000000000000000,CGSP, ,355094,LOWER DON PARKLANDS
575,903,903.000000000000000,CGSP, ,3017,CITY WIDE OPEN SPACE
576,905,905.000000000000000,CGSP, ,354777,ETOBICOKE VALLEY PARK
577,906,906.000000000000000,CGSP, ,354636,COLONEL SAMUEL SMITH PARK
578,1595,1595.000000000000000,CGSP, ,354940,HUMBER ARBORETUM
579,1577,1577.000000000000000,CGSP, ,354451,SOUTH MARINE DRIVE PARK
580,1579,1579.000000000000000,CGSP, ,354566,CHARLES SAURIOL CONSERVATION AREA
581,1580,1580.000000000000000,CGSP, ,354465,SYLVAN PARK - GATES GULLY
582,1498,1498.000000000000000,CGSP, ,2026,STAINES ROAD WOODLOT
583,784,784.000000000000000,CGSP, ,3017,CITY WIDE OPEN SPACE
584,806,806.000000000000000,CGSP, ,3017,CITY WIDE OPEN SPACE
585,807,807.000000000000000,CGSP, ,3021,DON RIVER WATERCOURSE
586,808,808.000000000000000,CGSP, ,3017,CITY WIDE OPEN SPACE
587,809,809.000000000000000,CGSP, ,3017,CITY WIDE OPEN SPACE
588,810,810.000000000000000,CGSP, ,3021,DON RIVER WATERCOURSE
589,811,811.000000000000000,CGSP, ,3017,CITY WIDE OPEN SPACE
590,611,611.000000000000000,CGSP, ,3017,CITY WIDE OPEN SPACE
591,696,696.000000000000000,CGSP, ,3017,CITY WIDE OPEN SPACE
592,704,704.000000000000000,CGSP, ,354680,DAVID A. BALFOUR PARK
593,723,723.000000000000000,CGSP, ,3017,CITY WIDE OPEN SPACE
594,822,822.000000000000000,CGSP, ,3017,CITY WIDE OPEN SPACE
595,1527,1527.000000000000000,CGSP, ,355346,ROUGE PARK
596,1528,1528.000000000000000,CGSP, ,355346,ROUGE PARK
597,1583,1583.000000000000000,CGSP, ,354140,WEST HUMBER PARKLAND
598,1684,1684.000000000000000,CGSP, ,354983,JEFF HEALEY PARK
599,313,313.000000000000000,CGSP, ,3024,EAST HIGHLAND CREEK WATERCOURSE
600,621,621.000000000000000,CGSP, ,357748,CENOTAPH TRAFFIC ISLAND
601,215,215.000000000000000,CGSP, ,3024,EAST HIGHLAND CREEK WATERCOURSE
602,1519,1519.000000000000000,CGSP, ,2027,TORONTO ZOO
603,1520,1520.000000000000000,CGSP, ,2027,TORONTO ZOO
604,1521,1521.000000000000000,CGSP, ,355346,ROUGE PARK
605,1522,1522.000000000000000,CGSP, ,355346,ROUGE PARK
606,1667,1667.000000000000000,CGSP, ,354182,WOODBINE BEACH PARK
607,812,812.000000000000000,CGSP, ,3017,CITY WIDE OPEN SPACE
608,814,814.000000000000000,CGSP, ,3050,PUBLIC ACCESS PROPERTY
609,1677,1677.000000000000000,CGSP, ,2020,HUMBER RIVER WATERCOURSE
610,1678,1678.000000000000000,CGSP, ,2020,HUMBER RIVER WATERCOURSE
611,1529,1529.000000000000000,CGSP, ,355346,ROUGE PARK
612,4312242,167.000000000000000,CGSP,167,167,CEDAR BROOK PARK
613,1530,1530.000000000000000,CGSP, ,355346,ROUGE PARK
614,927,927.000000000000000,CGSP, ,5013,ST. GEORGE'S GOLF AND COUNTRY CLUB
615,928,928.000000000000000,CGSP, ,5007,LAMBTON GOLF AND COUNTRY CLUB
616,1523,1523.000000000000000,CGSP, ,355346,ROUGE PARK
617,19,19.000000000000000,CGSP, ,4043,YORK CEMETERY
618,20,20.000000000000000,CGSP, ,4044,ELLA UNITED CHURCH CEMETERY
619,858,858.000000000000000,CGSP, ,3017,CITY WIDE OPEN SPACE
620,1069,1069.000000000000000,CGSP, ,355346,ROUGE PARK
621,1,1.000000000000000,CGSP, ,4009,ARMADALE FREE METHODIST CEMETERY
622,2,2.000000000000000,CGSP, ,4010,HILLSIDE CEMETERY
623,3,3.000000000000000,CGSP, ,4011,HIGHLAND MEMORY GARDENS
624,4,4.000000000000000,CGSP, ,4005,CHRISTIE'S METHODIST CEMETERY
625,5,5.000000000000000,CGSP, ,4012,ST. PAUL'S ANGLICAN CHURCH CEMETERY
626,6,6.000000000000000,CGSP, ,4013,EMMANUEL UNITED CHURCH CEMETERY
627,844,844.000000000000000,CGSP, ,3017,CITY WIDE OPEN SPACE
628,845,845.000000000000000,CGSP, ,3017,CITY WIDE OPEN SPACE
629,907,907.000000000000000,CGSP, ,355135,MAURICE J. BREEN PARK
630,1240,1240.000000000000000,CGSP, ,3013,YORK HYDRO GREEN SPACE
631,1607,1607.000000000000000,CGSP, ,354140,WEST HUMBER PARKLAND
632,836,836.000000000000000,CGSP, ,3017,CITY WIDE OPEN SPACE
633,1545,1545.000000000000000,CGSP, ,2008,EAST HIGHLAND CREEK WATERCOURSE
634,929,929.000000000000000,CGSP, ,5013,ST. GEORGE'S GOLF AND COUNTRY CLUB
635,747,747.000000000000000,CGSP, ,3017,CITY WIDE OPEN SPACE
636,750,750.000000000000000,CGSP, ,3010,BRACKEN AVENUE WOODLOT
637,751,751.000000000000000,CGSP, ,3017,CITY WIDE OPEN SPACE
638,756,756.000000000000000,CGSP, ,3017,CITY WIDE OPEN SPACE
639,757,757.000000000000000,CGSP, ,3017,CITY WIDE OPEN SPACE
640,758,758.000000000000000,CGSP, ,3055,SPADINA ROAD GREEN
641,761,761.000000000000000,CGSP, ,354737,EARLSCOURT PARK
642,764,764.000000000000000,CGSP, ,3017,CITY WIDE OPEN SPACE
643,698,698.000000000000000,CGSP, ,3017,CITY WIDE OPEN SPACE
644,859,859.000000000000000,CGSP, ,3017,CITY WIDE OPEN SPACE
645,841,841.000000000000000,CGSP, ,354068,TORONTO WATERFRONT PARK
646,843,843.000000000000000,CGSP, ,3017,CITY WIDE OPEN SPACE
647,8,8.000000000000000,CGSP, ,4015,BATHURST LAWN MEMORIAL PARK
648,1548,1548.000000000000000,CGSP, ,2024,PIONEER CREEK VILLAGE
649,818,818.000000000000000,CGSP, ,3017,CITY WIDE OPEN SPACE
650,819,819.000000000000000,CGSP, ,354063,TOM RILEY PARK
651,820,820.000000000000000,CGSP, ,3035,HUMBER RIVER WATERCOURSE
652,823,823.000000000000000,CGSP, ,3017,CITY WIDE OPEN SPACE
653,824,824.000000000000000,CGSP, ,3017,CITY WIDE OPEN SPACE
654,825,825.000000000000000,CGSP, ,3050,PUBLIC ACCESS PROPERTY
655,827,827.000000000000000,CGSP, ,3017,CITY WIDE OPEN SPACE
656,700,700.000000000000000,CGSP, ,3017,CITY WIDE OPEN SPACE
657,1707,1707.000000000000000,CGSP, ,354777,ETOBICOKE VALLEY PARK
658,1708,1708.000000000000000,CGSP, ,355123,MARIE CURTIS PARK
659,2081,2081.000000000000000,CGSP, ,5003,DONALDA CLUB
660,1685,1685.000000000000000,CGSP, ,354981,JEAN AUGUSTINE PARK
661,1627,1627.000000000000000,CGSP, ,355344,ROSETTA MCCLAIN GARDENS
662,1630,1630.000000000000000,CGSP, ,2021,LAKEFRONT OPEN LANDS
663,1631,1631.000000000000000,CGSP, ,2021,LAKEFRONT OPEN LANDS
664,828,828.000000000000000,CGSP, ,3017,CITY WIDE OPEN SPACE
665,846,846.000000000000000,CGSP, ,355036,LAKESHORE BOULEVARD PARKLANDS
666,847,847.000000000000000,CGSP, ,355117,HTO PARK WEST
667,1445,1445.000000000000000,CGSP, ,354820,GAFFNEY PARK
668,1460,1460.000000000000000,CGSP, ,355017,KENWAY PARK
669,331,331.000000000000000,CGSP, ,3017,CITY WIDE OPEN SPACE
670,1643,1643.000000000000000,CGSP, ,2021,LAKEFRONT OPEN LANDS
671,1524,1524.000000000000000,CGSP, ,355346,ROUGE PARK
672,1640,1640.000000000000000,CGSP, ,2021,LAKEFRONT OPEN LANDS
673,1641,1641.000000000000000,CGSP, ,2021,LAKEFRONT OPEN LANDS
674,1409,1409.000000000000000,CGSP, ,354391,JEANETTE PARK
675,1128,1128.000000000000000,CGSP, ,3010,SCARBOROUGH HYDRO GREEN SPACE
676,1130,1130.000000000000000,CGSP, ,3002,EAST HIGHLAND CREEK WATERCOURSE
677,1224,1224.000000000000000,CGSP, ,3006,NORTH YORK HYDRO GREEN SPACE
678,988,988.000000000000000,CGSP, ,354391,JEANETTE PARK
679,989,989.000000000000000,CGSP, ,354391,JEANETTE PARK
680,1233,1233.000000000000000,CGSP, ,3007,OPEN GREEN HYDRO LAND
681,1289,1289.000000000000000,CGSP, ,3005,ETOBICOKE HYDRO GREEN SPACE
682,1340,1340.000000000000000,CGSP, ,355346,ROUGE PARK
683,1162,1162.000000000000000,CGSP, ,3006,NORTH YORK HYDRO GREEN SPACE
684,1110,1110.000000000000000,CGSP, ,3010,SCARBOROUGH HYDRO GREEN SPACE
685,947,947.000000000000000,CGSP, ,355346,ROUGE PARK
686,1420,1420.000000000000000,CGSP, ,354045,TAYLOR CREEK PARK
687,1422,1422.000000000000000,CGSP, ,357748,CENOTAPH TRAFFIC ISLAND
688,1423,1423.000000000000000,CGSP, ,3006,EAST YORK HYDRO GREEN SPACE
689,1424,1424.000000000000000,CGSP, ,354500,WESTVIEW GREENBELT
690,1425,1425.000000000000000,CGSP, ,3006,EAST YORK HYDRO GREEN SPACE
691,1426,1426.000000000000000,CGSP, ,354088,VALLEYFIELD PARK
692,1427,1427.000000000000000,CGSP, ,355306,CANADIAN UKRAINIAN MEMORIAL PARK
693,1428,1428.000000000000000,CGSP, ,3013,LAKEFRONT OPEN LANDS
694,1269,1269.000000000000000,CGSP, ,3005,ETOBICOKE HYDRO GREEN SPACE
695,1270,1270.000000000000000,CGSP, ,3005,ETOBICOKE HYDRO GREEN SPACE
696,1327,1327.000000000000000,CGSP, ,355346,ROUGE PARK
697,1328,1328.000000000000000,CGSP, ,355346,ROUGE PARK
698,1329,1329.000000000000000,CGSP, ,355346,ROUGE PARK
699,1395,1395.000000000000000,CGSP, ,354171,WINDFIELDS PARK
700,1396,1396.000000000000000,CGSP, ,3022,SCARBOROUGH HYDRO GREEN SPACE
701,1398,1398.000000000000000,CGSP, ,354451,SOUTH MARINE DRIVE PARK
702,1399,1399.000000000000000,CGSP, ,354578,MCCOWAN DISTRICT PARK
703,1116,1116.000000000000000,CGSP, ,3010,SCARBOROUGH HYDRO GREEN SPACE
